fn,start,stop,label
1707.WAV,194.0294311116768,194.3549045819867,bg
1707.WAV,195.34930244807816,195.71632572310847,fb
1707.WAV,197.6414666751542,198.0223398850913,am
1707.WAV,198.8297636299409,199.1240747467105,cg
1707.WAV,199.71962194770308,200.0520203854664,bg
1707.WAV,202.6322357983869,202.9300093988832,cg
1707.WAV,203.4597694090684,203.75061804211128,ah
1707.WAV,205.8010734448465,206.16117175242343,fb
1707.WAV,207.0960423586327,207.4353657638494,bg
1707.WAV,210.14369307465788,210.52456628459495,am
1707.WAV,211.10280106695404,211.42827453726392,cg
1707.WAV,212.4295973708088,212.75507084111868,ah
1707.WAV,216.89686641478136,217.21541491763784,ah
1707.WAV,218.21327526745603,218.61146089602664,fb
1707.WAV,220.80667557875503,221.0905992443445,cg
1707.WAV,221.94303527764123,222.2788961991312,bg
1707.WAV,223.06834248881904,223.4699906011164,fb
1707.WAV,227.310550090556,227.6152486585057,cr
1707.WAV,251.95490458198648,252.23882824757595,je
1707.WAV,253.61409932360456,253.92918534273437,jc
1707.WAV,255.06141752136557,255.37996602422203,bp
1707.WAV,256.1700773504382,256.6790624582632,dg
1707.WAV,257.7593573809939,258.2960423586325,ja
1707.WAV,259.2205255136617,259.5321490490648,jc
1707.WAV,260.6408088781374,260.969744832174,bp
1707.WAV,262.1539142667057,262.66289937453075,dg
1707.WAV,263.6849971104358,263.9966206458389,au
1707.WAV,264.64064261900523,265.1080779221099,ba
1707.WAV,265.79711218372336,266.1225856540333,bp
1707.WAV,267.1654582922986,267.750618042111,ja
1707.WAV,268.6404763598732,268.95556237900297,jc
1707.WAV,270.0122849521751,270.3273709713049,bp
1707.WAV,271.20337935416023,271.6673521735382,ba
1707.WAV,273.0426232495668,273.36809671987663,au
1707.WAV,274.1194556885707,274.5972784428555,ba
1707.WAV,275.6124512113072,275.9517746165239,bp
1707.WAV,276.7516083573918,277.31599320484406,ja
1707.WAV,278.964800495282,279.300661416772,jc
1707.WAV,280.77914196807325,281.1323153081967,bp
1707.WAV,282.0609259834809,282.58029854248605,dg
1707.WAV,284.34616524310354,284.6439388435998,je
1707.WAV,286.0988470453426,286.4208580319258,jc
1707.WAV,287.76430171788576,288.2836742768909,ba
1707.WAV,290.18178039565134,290.54187870322824,bp
1707.WAV,291.6297636299406,292.20453592857297,ja
1707.WAV,293.0355320229812,293.38524287937804,jc
1707.WAV,294.83322611366725,295.3248988028588,dg
1707.WAV,299.2070080970189,299.55671895341567,bp
1707.WAV,301.23668859739394,301.63833670969126,bu
1707.WAV,302.659769409068,303.04410510273186,di
1707.WAV,304.4505385323008,304.772549518884,ed
1707.WAV,305.8251445718011,306.1575430095644,cn
1707.WAV,307.37007735043795,307.72671317428814,di
1707.WAV,308.85894535291936,309.2398185628565,bj
1707.WAV,310.27510119714003,310.6628993745306,bu
1707.WAV,311.9412209062115,312.294394246335,di
1707.WAV,313.9639764391332,314.3206122629834,cn
1707.WAV,315.0615837804974,315.3766697996272,ed
1707.WAV,316.32192785701653,316.69933858322696,bj
1707.WAV,317.39250036509543,317.79761096111946,bu
1707.WAV,318.6770818277015,319.030255167825,di
1707.WAV,320.8244867747844,321.13957279391417,ed
1707.WAV,323.07510119714004,323.3901872162698,cn
1707.WAV,325.1151691486952,325.4718049725454,di
1707.WAV,326.46553780210854,326.83948604459226,bu
1707.WAV,328.2840067951549,328.5990928142847,ed
1707.WAV,329.8116271551583,330.185575397642,bj
1707.WAV,331.193158162112,331.50478169751506,cn
1707.WAV,332.6370138761463,332.9486374115494,ed
1707.WAV,334.798268758136,335.12720471217256,fg
1707.WAV,336.6340501698158,336.9768360587592,ai
1707.WAV,337.9705688883224,338.3168172609925,en
1707.WAV,339.2350404850965,339.62283866248697,ds
1707.WAV,340.502309529069,340.8450954180124,ai
1707.WAV,342.6739518622389,342.9925003650954,en
1707.WAV,344.1143450925465,344.46405594894327,ds
1707.WAV,345.2361898199976,345.55127583912736,ai
1707.WAV,348.39117753155045,348.70626355068026,ai
1707.WAV,349.71104886795183,350.10577201279574,an
1707.WAV,351.45267818248243,351.8127764900593,ds
1707.WAV,353.0460857332932,353.37155920360306,ai
1707.WAV,354.46916654496727,354.77040262919024,en
1707.WAV,355.7440255929215,356.14221122149206,cj
1707.WAV,357.07015686024795,357.45795503763844,an
1707.WAV,359.8096465245967,360.1108826088197,hd
1707.WAV,362.4140993236042,362.7464977613675,cc
1707.WAV,364.1834285079484,364.477739624718,ce
1707.WAV,365.6452616771445,365.9845850823612,ip
1707.WAV,367.05449255391176,367.6119524339106,dl
1707.WAV,369.1499602450942,369.5412209062114,bi
1707.WAV,370.9054394945316,371.4074996349032,ac
1707.WAV,372.848557901739,373.45103007018497,dl
1707.WAV,374.9267131742879,375.3248988028585,bi
1707.WAV,376.5921678468311,377.1184653732896,ac
1707.WAV,378.7568852125475,379.3281950274532,dl
1707.WAV,380.8967001556487,381.2671859144057,bi
1707.WAV,382.3481458736648,382.6528444416144,be
1707.WAV,383.8820261645933,384.2040371511764,fa
1707.WAV,385.2018975009946,385.69357019018616,bd
1707.WAV,387.026626424966,387.3209375417356,be
1707.WAV,388.5854091385097,388.9801322833536,bq
1707.WAV,390.3201134855869,390.64212447217005,ad
1707.WAV,397.371725462735,397.6660365795046,cr
1707.WAV,406.49323767192186,406.8567984632255,fq
1707.WAV,415.00601778173774,415.41112837776177,cj
1707.WAV,416.5959628488218,416.8937364493181,cr
1707.WAV,417.83206953925406,418.2129427491912,ci
1707.WAV,419.678238402114,420.07296154695786,cj
1707.WAV,421.3159932048435,421.6172292890665,cr
1707.WAV,422.81245121130667,423.18639945379033,ci
1707.WAV,424.3774938557754,424.7791419680728,cj
1707.WAV,426.2894499094427,426.5941484773924,cr
1707.WAV,427.8094802654644,428.2111283777617,fq
1707.WAV,428.97633728136265,429.2775733655856,cr
1707.WAV,430.07807214298185,430.44855790173887,ci
1707.WAV,432.0897751881951,432.484498333039,cj
1707.WAV,433.7143450925461,434.0225061442225,cr
1707.WAV,434.9954640714255,435.3555623790024,ci
1707.WAV,436.533471882609,436.9316575111797,cj
1707.WAV,438.8574634997537,439.2625740957777,fq
1707.WAV,441.9639764391328,442.3275372304364,ci
1707.WAV,443.4597694090676,443.8856549074518,cj
1707.WAV,445.2851633695673,445.5725495188835,cr
1707.WAV,449.6797202552791,450.0086562093156,fg
1707.WAV,451.19282564384736,451.46289937453,he
1707.WAV,452.6927461340372,453.0147571206204,ai
1707.WAV,454.3305009367666,454.64212447216977,en
1707.WAV,455.7715592036026,456.1178075762727,ds
1707.WAV,457.388539103972,457.70016263937504,ai
1707.WAV,459.2347079668319,459.56018143714175,en
1707.WAV,460.73396342049335,461.1079116629771,an
1707.WAV,462.9125307211166,463.3037913822338,cj
1707.WAV,464.7760120026101,465.1257228590069,hd
1707.WAV,468.2218483472059,468.5646342361493,cd
1707.WAV,469.96001517800977,470.2508638110526,ce
1707.WAV,470.38936316012064,470.7286865653373,ip
1707.WAV,472.1870572508068,472.7756794843459,dl
1707.WAV,474.0782384021138,474.4868114818645,bi
1707.WAV,476.2838405360223,476.785900676394,ac
1707.WAV,478.1230844314288,478.4277829993785,be
1707.WAV,479.4249783126684,479.7435268155249,fa
1707.WAV,485.4891173911784,485.7868909916747,ah
1707.WAV,492.8724627695613,493.1736988537843,je
1707.WAV,494.0884595941617,494.431245483105,jc
1707.WAV,495.39727844285466,495.7019770108043,bp
1707.WAV,496.682524941989,497.2192099196277,dg
1707.WAV,498.96083923415824,499.2447628997477,je
1707.WAV,500.2703231193795,500.6165714920496,jc
1707.WAV,501.9496277268295,502.26817622968593,bp
1707.WAV,503.42184834720575,503.8615837804968,ba
1707.WAV,504.85877909378667,505.1773275966431,au
1707.WAV,506.3656245514299,506.909234496522,ja
1707.WAV,507.78178039565057,508.1349537357741,jc
1707.WAV,509.3405631091943,509.6694990632309,bp
1707.WAV,510.75671895341503,511.2691665449668,dg
1707.WAV,513.2365223382612,513.5308334550308,je
1707.WAV,514.697690470929,515.0231639412389,jc
1707.WAV,516.2945605054665,516.7342959387574,ba
1707.WAV,517.5756794843458,517.9253903407426,bp
1707.WAV,519.17601200261,519.7334718826089,ja
1707.WAV,521.1496277268296,521.4751011971395,jc
1707.WAV,522.7984350172676,523.1446833899377,bp
1707.WAV,524.5123644619845,525.0144246023561,dg
1707.WAV,526.7844188232287,527.0995048423586,je
1707.WAV,529.9497939859618,530.2614175213649,ah
1707.WAV,533.6830164798738,534.0985145270779,fb
1707.WAV,535.1725495188836,535.5014854729202,bg
1707.WAV,536.2805443114279,536.6787299399986,am
1707.WAV,539.0581212967705,539.3732073159002,cg
1707.WAV,540.5192894294382,540.8447628997482,bg
1707.WAV,541.6210242910576,541.9084104403737,ah
1707.WAV,544.5059382719277,544.907586384225,fb
1707.WAV,547.9483121327969,548.235698282113,cr
1707.WAV,550.1539142667053,550.4897751881954,bg
1707.WAV,551.5499602450942,551.830421426957,ah
1707.WAV,555.1412209062115,555.5255565998752,am
1707.WAV,556.8863127044688,557.1771613375116,cg
1707.WAV,558.3585333248451,558.7082441812419,fb
1707.WAV,561.4234964595037,561.7351199949068,bg
1707.WAV,564.4226724033551,564.713521036398,ah
1707.WAV,571.8371801352786,572.1384162195016,ah
1707.WAV,573.562162067704,573.8772480868338,ai
1707.WAV,574.8121186930431,575.1237422284461,en
1707.WAV,576.578650430189,576.9214363191323,ds
1707.WAV,578.105605753664,578.4449291588808,ai
1707.WAV,579.5328140855931,579.8375126535428,en
1707.WAV,580.9281950274536,581.305605753664,an
1707.WAV,582.4281155176436,582.8055262438539,cj
1707.WAV,583.8892836503114,584.193982218261,ai
1707.WAV,585.3262143968923,585.6551503509288,ds
1707.WAV,586.7257228590079,587.0511963293178,ai
1707.WAV,588.1280287683218,588.4950520433521,en
1707.WAV,589.6729615469587,590.0676846918026,an
1707.WAV,591.3903534754023,591.7296768806191,hd
1707.WAV,595.1582008065814,595.5044491792515,cd
1707.WAV,596.7758457434792,597.101319213789,hd
1707.WAV,599.2037118724248,599.5395727939149,cc
1707.WAV,601.1946400152779,601.4854886483207,ce
1707.WAV,602.2236627186364,602.5664486075798,ip
1707.WAV,603.6813683675775,604.2699906011167,dl
1707.WAV,605.2228386624877,605.6106368398782,bi
1707.WAV,607.3591911218622,607.8335513924202,ac
1707.WAV,608.8764240306856,609.4408088781379,dl
1707.WAV,610.5072538659617,610.9123644619858,bi
1707.WAV,611.9171497792574,612.2322357983873,be
1707.WAV,613.2363560791306,613.5929919029808,fa
1707.WAV,614.2093140063336,614.6871367606183,bd
1707.WAV,615.6607597243495,616.0693328041002,bq
1707.WAV,617.1704026291911,617.4854886483209,ad
1707.WAV,618.2409751372702,618.6287733146606,fq
1707.WAV,619.6502060140374,619.934129679627,cr
1707.WAV,620.7755132252153,621.1563864351523,ci
1707.WAV,623.2657040612416,623.6500397549054,cj
1707.WAV,625.7801322833549,626.0709809163977,cr
1707.WAV,627.0924136157745,627.4421244721713,ci
1707.WAV,628.8485579017403,629.2813683675779,cj
1707.WAV,630.7535889879541,631.1344621978913,fq
1707.WAV,632.4605934652177,632.7618295494407,cr
1707.WAV,634.1301756580159,634.5248988028598,ci
1707.WAV,637.4963748768976,637.8149233797541,fg
1707.WAV,638.5558948972681,638.8051937255906,he
1707.WAV,640.7933244212453,641.3300093988839,em
1707.WAV,642.2198677166461,642.5903534754032,af
1707.WAV,643.4739518622401,643.78903788137,fg
1707.WAV,646.7882138252214,647.0375126535439,he
1707.WAV,649.9709014065879,650.282524941991,fg
1707.WAV,652.7443508716755,653.3087357191276,em
1707.WAV,654.2061840408716,654.5766697996286,af
1707.WAV,656.0586128346565,656.3806238212397,fg
1707.WAV,657.6139330644737,657.877081827703,he
1707.WAV,659.0508638110546,659.3867247325446,ai
1707.WAV,660.2841730542884,660.6165714920518,en
1707.WAV,661.2571309814914,661.6033793541615,ds
1707.WAV,662.3928256438493,662.7252240816126,ai
1707.WAV,663.6780721429836,664.0381704505606,en
1707.WAV,664.4225061442244,664.7895294192547,an
1707.WAV,665.19414698134,668.1999985039466,Chatter
1707.WAV,685.7999153743808,686.0942264911504,je
1707.WAV,689.1418772071756,689.4223383890384,ah
1707.WAV,699.4828487246898,699.7875472926395,ah
1707.WAV,703.7084089443217,703.9784826750043,ah
1707.WAV,710.8943927502829,711.1887038670525,ah
1707.WAV,717.502141773885,717.8276152441949,bg
1707.WAV,719.6460842372413,719.9403953540109,ah
1707.WAV,738.4305861900375,738.7110473719002,je
1707.WAV,740.068340992767,740.3834270118967,jc
1707.WAV,741.7656230553788,742.0841715582353,bp
1707.WAV,743.1367666111523,743.6319017840706,dg
1707.WAV,745.5715577075515,745.890106210408,au
1707.WAV,746.9877135517722,747.3997491152496,ba
1707.WAV,748.7161579679245,749.0243190196009,bp
1707.WAV,751.7741961351297,752.1169820240731,jc
1707.WAV,753.5400628357471,753.8689987897837,bp
1707.WAV,755.3793067311537,755.8952168064322,dg
1707.WAV,758.4754322193528,759.0155796807181,ja
1707.WAV,760.3631508869332,760.6816993897896,jc
1707.WAV,762.7799645281705,763.1296753845672,bp
1707.WAV,764.085985929665,764.629595874757,dg
1707.WAV,766.6309114687901,766.9494599716467,je
1707.WAV,768.7817788995999,769.1314897559967,jc
1707.WAV,770.0635629150075,770.4098112876777,bp
1707.WAV,771.4070066009675,771.8640544528921,ba
1707.WAV,772.9858991803432,773.3390725204666,di
1707.WAV,774.984417327178,775.3479781184816,bu
1707.WAV,776.5466625244486,776.8513610923983,ed
1707.WAV,777.8901062104086,778.2225046481718,cn
1707.WAV,779.1054379984806,779.4828487246909,bu
1707.WAV,780.7300079028316,781.0589438568683,di
1707.WAV,782.5339619244428,782.8386604923925,ed
1707.WAV,784.1342944427071,784.4874677828305,bj
1707.WAV,785.5158254496607,785.9001611433246,bu
1707.WAV,787.1196204516517,787.5039561453156,di
1707.WAV,788.7850751241949,789.0828487246912,ed
1707.WAV,790.084171558236,790.3888701261857,cn
1707.WAV,791.7807885843195,792.1512743430765,bu
1707.WAV,793.4434458096642,793.8208565358747,di
1707.WAV,795.2612497661822,795.5624858504052,ed
1707.WAV,796.5291838466832,796.8511948332663,cn
1707.WAV,797.966114593264,798.2777381286671,ed
1707.WAV,802.0774128499149,802.3924988690446,ai
1707.WAV,804.1410531510287,804.4596016538851,en
1707.WAV,805.3258876220887,805.6652110273054,ds
1707.WAV,806.4234949634529,806.7385809825827,ai
1707.WAV,807.9573752543814,808.2793862409646,en
1707.WAV,810.2536670017125,810.5826029557492,ds
1707.WAV,812.3006599207213,812.6226709073044,ai
1707.WAV,815.2236612225852,815.5456722091683,en
1707.WAV,817.2699891050654,817.6473998312758,cj
1707.WAV,820.3072523699105,820.6535007425806,an
1707.WAV,824.5328125895423,824.8478986086722,cd
1707.WAV,826.921926360966,827.2162374777356,hd
1707.WAV,832.5394050387317,832.8752659602218,cc
1707.WAV,835.2442698658135,835.5316560151297,cr
1707.WAV,837.107751147307,837.4643869711573,ip
1707.WAV,848.3801307873038,848.6952168064336,ip
1707.WAV,850.0878003010956,850.7075848881751,dl
1707.WAV,851.7220926200985,852.0752659602219,bi
1707.WAV,853.1036236270522,853.6126087348772,ac
1707.WAV,854.672793791776,855.2891158951288,dl
1707.WAV,856.380463305568,856.7267116782381,bi
1707.WAV,857.723906991528,858.0355305269311,be
1707.WAV,859.0084884541341,859.3062620546303,fa
1707.WAV,860.4633966558769,860.948144377615,bd
1707.WAV,861.9488021746315,862.2742756449414,be
1707.WAV,863.2167362551324,863.5906844976162,bq
1707.WAV,864.7540790297876,865.1037898861845,ad
1707.WAV,865.8877459398516,866.195906991528,cr
1707.WAV,867.0053584886716,867.382769214882,fq
1707.WAV,871.2475660904088,871.6180518491657,ci
1707.WAV,873.0521851485482,873.4503707771189,cj
1707.WAV,874.710714853638,874.9981010029542,cr
1707.WAV,876.4910965256908,876.8546573169943,ci
1707.WAV,878.838660492394,879.2437710884179,cj
1707.WAV,881.2838390399731,881.574687673016,cr
1707.WAV,882.4721359947599,882.8668591396038,fq
1707.WAV,884.0060162856884,884.3834270118988,ci
1707.WAV,885.8140978275547,886.1949710374918,cj
1707.WAV,888.7336366456921,889.0383352136417,je
1707.WAV,890.1774923597263,890.5202782486697,jc
1707.WAV,891.6843378173695,892.0409736412197,bp
1707.WAV,893.000081633516,893.519454192521,dg
1707.WAV,895.0574620037046,895.3586980879276,je
1707.WAV,897.8793862409658,898.1944722600956,jc
1707.WAV,901.4332246176178,901.7344607018408,je
1707.WAV,902.6831812429568,903.2475660904092,ja
1707.WAV,904.1824366966184,904.5217601018352,jc
1707.WAV,905.571557707554,905.9212685639508,bp
1707.WAV,907.9197867107856,908.2106353438284,je
1707.WAV,909.1004936615903,909.6371786392292,dg
1707.WAV,911.4210227950086,911.743033781592,au
1707.WAV,912.7575415135152,913.1903519793528,ba
1707.WAV,914.3370991294188,914.6798850183624,bp
1707.WAV,915.933304127428,916.5080764260604,ja
1707.WAV,917.6825234459404,918.0183843674306,jc
1707.WAV,919.4622400814648,919.8154134215883,bp
1707.WAV,921.107584888176,921.640807382088,dg
1707.WAV,923.2681747336376,923.576335785314,au
1707.WAV,924.5949710374924,925.0347064707834,ba
1707.WAV,927.4210227950088,927.7395712978652,bp
1707.WAV,929.7166495058116,930.0421229761214,jc
1707.WAV,931.5801307873048,931.9056042576148,bp
1707.WAV,934.3784826750076,934.7039561453176,ai
1707.WAV,936.2516863711528,936.5563849391024,en
1707.WAV,937.5023080330202,937.8554813731436,ds
1707.WAV,939.0361883239487,939.3616617942586,ai
1707.WAV,941.0000816335166,941.3463300061868,en
1707.WAV,943.5387472417168,943.8607582283,ai
1707.WAV,945.0795525000988,945.4258008727688,ds
1707.WAV,946.6487226648228,947.0434458096668,an
1707.WAV,948.03717863923,948.3626521095396,hd
1707.WAV,950.6762562755042,951.0779043878016,cj
1707.WAV,961.7304994407186,962.0559729110286,ai
1707.WAV,964.7227504171168,964.9928241477994,je
1707.WAV,970.1117051689204,970.392166350783,je
1707.WAV,974.7001611433273,975.0290970973638,jc
1707.WAV,976.7852413833295,977.1141773373662,bp
1707.WAV,978.5725480228356,979.0849956143874,dg
1707.WAV,980.906262054632,981.1867232364948,je
1707.WAV,982.9082426851936,983.22679118805,jc
1707.WAV,1005.0243190196046,1005.3117051689208,je
1707.WAV,1008.2416314382378,1008.5497924899142,jc
1707.WAV,1010.8668591396056,1011.1473203214684,je
1707.WAV,1039.73610881414,1040.0131075122758,je
1707.WAV,1044.0891158951315,1044.4111268817146,bp
1707.WAV,1046.742043466313,1047.0328920993556,je
1707.WAV,1049.4642207120282,1049.789694182338,jc
1707.WAV,1060.7054379984845,1060.9928241478003,je
1707.WAV,1062.7351184988595,1063.0502045179894,jc
1707.WAV,1066.4198662205977,1066.7245647885477,je
1707.WAV,1068.9862316986114,1069.315167652648,jc
1707.WAV,1071.285985929669,1071.6218468511593,bp
1707.WAV,1074.326711678241,1074.814921883706,dg
1707.WAV,1078.710881112773,1079.0155796807226,je
1707.WAV,1081.5646327401028,1081.931656015133,jc
1707.WAV,1084.923906991531,1085.2840052991082,au
1707.WAV,1086.5512743430806,1087.0290970973654,ba
1707.WAV,1088.9618280533928,1089.318463877243,bp
1707.WAV,1094.967104908549,1095.2718034764987,au
1707.WAV,1098.1463300061887,1098.4614160253184,bp
1707.WAV,1100.5949710374948,1101.1628183686737,ja
1707.WAV,1106.7491346928991,1107.0711456794825,jc
1707.WAV,1109.5232491945148,1109.845260181098,bp
1707.WAV,1116.501483976874,1116.792332609917,je
1707.WAV,1122.2886243572482,1122.558698087931,je
1707.WAV,1125.5924988690492,1125.9214348230855,jc
1707.WAV,1129.6338824146376,1129.9143435965002,je
1707.WAV,1131.6635629150126,1132.1136857994836,ba
1707.WAV,1137.5435253194794,1137.834373952522,je
1707.WAV,1139.47279379178,1139.8051922295433,jc
1707.WAV,1147.0361883239518,1147.3304994407213,ah
1707.WAV,1157.4332246176214,1157.7240732506643,ah
1707.WAV,1162.374853932152,1162.7384147234557,fb
1707.WAV,1165.2078306571218,1165.5021417738917,cg
1707.WAV,1166.2985130310326,1166.644761403703,bg
1707.WAV,1167.788046070042,1168.1585318287991,fb
1707.WAV,1170.3509490643294,1170.7352847579932,am
1707.WAV,1172.1098907974936,1172.4699891050705,bg
